GEOID10,intersects_leveedarea
060650425161,0
060650425101,0
060650425092,0
060650425133,0
060650425052,0
060650424121,0
060650435081,1
060650424081,0
060650424092,0
060650424051,0
060650424071,0
060650424052,0
060650424091,0
060650424101,0
060650424111,0
060650424082,0
060650424021,0
060650423002,0
060650422062,0
060650303005,0
060650307001,0
060650303004,0
060650451031,1
060650447012,1
060650409012,0
060650414101,0
060650408091,0
060650408061,0
060650407012,0
060650410041,0
060650310022,0
060650410011,0
060650409022,0
060650410031,0
060650402011,1
060650403021,0
060650302002,1
060650405012,0
060650406061,0
060650404032,0
060650407031,1
060650404022,0
060650415001,1
060650404031,0
060650407022,0
060650419121,0
060650419123,0
060650419133,0
060650420121,0
060650420122,0
060650420131,0
060650420132,0
060650419092,0
060650418133,0
060650408083,1
060650414121,0
060650305011,0
060650445051,0
060650418121,0
060650418122,0
060650418031,0
060650418072,0
060650417033,0
060650418081,0
060650418131,0
060650418051,0
060650315014,0
060650314023,0
060650314015,0
060650314024,0
060650314014,0
060650317043,0
060650317011,0
060650313002,0
060650306023,0
060650310023,0
060650314013,0
060650314021,0
060650312005,0
060650309001,0
060650308004,0
060650313001,0
060650312003,0
060650307004,0
060650306021,0
060650305031,0
060650304004,0
060650305033,0
060650317032,0
061050001021,1
060650305032,0
060650311005,0
060650305012,0
060650303003,0
060650311004,0
060650307005,0
060650303001,0
060650307002,0
060650305022,0
060650425201,0
060650425191,0
060650437011,0
060650425082,0
060650425111,0
060650425211,0
060650425152,0
060650425162,0
060650425142,0
060650425141,0
060650425131,0
060650425122,0
060650424072,0
060650424032,0
060650424112,0
060650424062,0
060650424061,0
060650424031,0
060650424041,0
060650423001,0
060650309002,0
060650425121,0
060650425112,0
060650425132,0
060650424022,0
060650427082,0
060650448051,1
060650448071,1
060650449163,1
060650451082,1
060650449071,1
060650446021,1
060650448061,1
060650451032,1
060650447011,1
060650410042,0
060650410021,0
060650406043,0
060650422122,0
060650422132,0
060650422142,0
060650317022,0
060650420042,0
060650317021,0
060650414082,0
060650315024,0
060650315013,0
060650433071,0
060650433142,0
060650406052,0
060650407011,0
060650405031,0
060650405011,0
060650404033,0
060650407013,0
060650406062,0
060650420142,0
060650420143,0
060650422103,0
060650422141,0
060650422171,0
060650422172,0
060650422173,0
060816115001,0
060816115003,0
060816115002,0
060816133002,0
060816086001,0
060816086003,0
060816094001,0
060816095002,0
060816095001,0
060816058002,0
060816058001,0
060816058003,0
060816059001,0
060816059002,0
060816042003,0
060816041011,0
060816044002,0
060816046001,0
060816041012,0
060816050004,0
060816050003,0
060816053003,0
060816017001,0
060816017003,0
060816020004,0
060816020002,0
060816020003,0
060816020005,0
060816021001,0
060816021002,0
060650434053,0
060650445052,0
060650446042,1
060650447021,1
060650445091,1
060650445101,0
060650445071,1
060650408071,0
060650419042,1
060650414111,0
060650410022,0
060650405022,0
060650402012,1
060650433042,0
060650444023,0
060650444032,0
060650444022,0
060650444031,0
060650438022,0
060650435041,0
060650432112,0
060650420093,0
060650420092,0
060650420091,0
060650420102,0
060650420072,0
060816086002,1
060816087002,0
060816087003,0
060816087005,0
060816087001,0
060816059003,0
060816060002,0
060816061001,1
060816061002,1
060816061003,1
060816062004,1
060816062002,1
060816062003,1
060816001002,0
060816051001,0
060816012004,0
060816049001,0
060816050005,0
060816021003,0
060816022001,0
060816022003,0
060816022002,0
060816022004,0
060816024002,0
060816025002,0
060816026001,0
060816026002,0
060650419063,0
060650409011,0
060650414062,0
060650409031,0
060650412031,0
060650409041,0
060650416001,0
060650416003,0
060650414071,0
060650435092,1
060650435082,1
060650435083,1
060650435071,0
060650434041,0
060650434051,0
060650434042,0
060650434012,0
060650432062,0
060650408081,0
060650409042,0
060650444033,0
060650435042,0
060650433082,0
060650435091,1
060650435061,0
060816087004,0
060816088005,0
060816088003,0
060816088001,0
060816088002,0
060816088004,0
060816062001,1
060816063003,0
060816063002,0
060816066003,0
060816063001,0
060816071003,0
060816070001,0
060816071002,0
060816050001,0
060816050002,0
060816051002,0
060816052003,0
060816052001,0
060816052002,0
060816015022,0
060816015021,0
060816015013,0
060816015012,0
060816015011,0
060816004022,0
060816019011,0
060816019022,0
060650408082,0
060650455012,1
060650455022,1
060650453023,1
060650455011,1
060650455021,1
060650452071,1
060650457031,1
060650457032,1
060650433091,0
060650433141,0
060650433101,0
060650433092,0
060650435032,0
060650434032,0
060650438133,1
060650438134,1
060650444041,0
060650445221,1
060650435073,0
060650435072,1
060650435051,0
060650443001,1
060650433151,0
060650434031,0
060816090002,0
060816127001,0
060816090001,0
060816056001,0
060816060001,1
060816118001,1
060816118002,0
060816119003,1
060816119001,1
060816071001,0
060816076002,0
060816072002,0
060816072001,0
060816073003,0
060816073001,0
060816052004,0
060816053002,0
060816053001,0
060816053004,0
060816054003,0
060816054002,0
060816054004,0
060816054005,1
060816054001,0
060816038022,0
060816092011,0
060816092013,0
060816092021,0
060816139001,0
060816139002,0
060816139003,0
060650452072,1
060650457041,0
060650457061,1
060650452091,1
060650457062,1
060650457051,0
060650451151,1
060650451203,1
060650453031,1
060650489011,0
060650489021,0
060650489022,0
060650433122,0
060650433112,0
060650434011,0
060650433102,0
060650433062,0
060650433044,0
060650434013,0
060650433081,0
060816119006,1
060816119005,1
060816119002,1
060816120001,0
060816120002,0
060816120003,0
060816121002,0
060816080012,1
060816097001,0
060816111001,0
060816073002,0
060816074003,0
060816074001,0
060816074002,0
060816075001,0
060816076001,0
060816076004,0
060816076003,0
060816055001,0
060816055003,0
060816055002,0
060816002001,0
060816002002,0
060816003001,0
060816005002,0
060816140002,0
060816139004,0
060816139005,0
060816140003,0
060816004021,0
060816078002,0
060816092012,0
060650453022,1
060650453021,1
060650450001,1
060650451034,0
060650449162,1
060650450002,1
060650451081,1
060650449152,1
060650495001,1
060650496003,0
060650505001,0
060650513002,1
060650514002,0
060659404002,1
060659406001,1
060650434052,0
060650433111,1
060650433121,0
060650437032,1
060650433131,0
060650433072,0
060650464011,0
060816111003,0
060816080011,1
060816080023,1
060816080231,1
060816080021,1
060816080132,1
060816080042,1
060816080041,1
060816077013,0
060816077012,1
060816077011,1
060816077021,0
060816077022,0
060816078001,0
060816079001,1
060816006002,0
060816006001,0
060816007002,0
060816007003,0
060816007001,0
060816007004,0
060816008002,0
060816008001,0
060816009001,0
060816001001,0
060816004011,0
060816004012,0
060816004023,0
060816013004,0
060816016033,0
060816019012,0
060816019013,0
060650449111,0
060650448041,1
060650452092,1
060650461012,0
060650451091,1
060650449112,0
060650404041,0
060650414094,0
060650417023,0
060650418062,0
060650418093,0
060650419132,0
060650427261,0
060650432393,0
060650432573,0
060650432793,0
060650464031,0
060650464032,0
060650418052,0
060650419064,0
060650419051,0
060816080043,1
060816080022,1
060816080131,1
060816080133,1
060816080232,1
060816081001,1
060816082001,1
060816083001,1
060816084002,1
060816084001,0
060816085011,0
060816085012,0
060816085014,0
060816085013,0
060816085021,0
060816136004,0
060816010002,0
060816010003,0
060816011004,0
060816011001,0
060816011005,0
060816011002,0
060816011003,0
060816019021,0
060816019023,0
060816024003,0
060816024004,0
060816025003,0
060650451102,1
060650451101,1
060650451033,0
060650449151,1
060650446022,1
060650449161,1
060650433162,0
060650445151,0
060650445162,0
060650446052,1
060650488001,1
060650488002,0
060650418042,0
060650417042,0
060650417041,0
060650415002,0
060650414072,0
060650306022,0
060816103043,1
060816069002,0
060816069001,0
060816056002,0
060816056003,0
060816057004,0
060816057001,0
060816129001,0
060816134002,0
060816134001,0
060816008003,0
060816008004,0
060816125003,0
060816136001,0
060816137002,0
060816137001,0
060816132001,0
060816001003,0
060816138004,0
060816138003,0
060816070002,0
060816014001,0
060816014002,0
060816014003,0
060816016041,0
060816028002,0
060816028003,0
060816026003,0
060816026004,0
060816038011,0
060816038021,0
060816064004,0
060816079002,1
060816079003,1
060650450003,1
060650451092,1
060650446041,1
060650430011,0
060650427062,0
060650308002,0
060650414052,0
060650402022,0
060650490003,0
060650505004,0
060650509001,0
060659412001,1
060650456055,1
060650301032,1
060650301042,1
060650417022,0
060650304001,0
060650303002,0
060650461032,0
060650456042,1
060650449041,1
060650456041,1
060650441012,0
060650444024,0
060650440002,0
060816027004,0
060816016051,0
060816016052,0
060816016053,0
060816016054,0
060816130002,0
060816067001,0
060816116001,0
060816116002,0
060816117002,0
060816117001,0
060816127002,0
060816126001,0
060816126002,0
060816126003,0
060816034002,0
060816034003,0
060816034004,0
060816102012,0
060816102013,0
060816102021,0
060816106021,0
060816027002,0
060816016031,0
060816016032,0
060816027001,0
060816039002,0
060816044003,0
060816044001,0
060816045003,0
060816080044,1
060816083002,1
060816084003,0
060816089002,0
060816089003,0
060816089004,0
060650407021,0
060650416002,0
060650412022,0
060650419062,0
060650418071,0
060650418053,0
060650420031,0
060650425151,0
060650430062,0
060650315015,0
060650316011,0
060650316012,0
060650316021,0
060650316022,0
060650316023,0
060650316024,0
060650401011,1
060650401013,0
060650438071,0
060650438021,0
060650441031,0
060650442001,1
060650305021,0
060816130001,0
060816056004,0
060816057003,0
060816057002,0
060816067002,0
060816068001,0
060816068002,0
060816128001,0
060816129004,0
060816105002,0
060816105001,0
060816105003,0
060816105004,0
060816106011,0
060816106013,0
060816106022,0
060816064001,0
060816064002,0
060816064003,0
060816065004,0
060816065001,0
060816065003,0
060816065002,0
060816066001,0
060816066002,0
060816045002,0
060816045001,0
060816046002,0
060816047001,0
060816047002,0
060816092022,0
060816102014,0
060816103021,1
060816103033,1
060816103034,1
060816104002,0
060816107002,0
060816108002,0
060650427142,0
060650430033,0
060650427092,0
060650427141,0
060650428002,0
060650429041,0
060650401022,0
060650404051,0
060650404052,0
060650405032,0
060650405033,0
060650406071,0
060650406091,0
060650406092,1
060650441021,0
060650439001,0
060650437021,1
060650464021,0
060650442002,1
060650441041,0
060650439002,0
060650424123,0
060650438092,0
060816089001,0
060816091001,1
060816096011,0
060816005005,0
060816096033,0
060816096032,0
060816098004,0
060816097002,0
060816098002,0
060816135012,0
060816099002,0
060816106023,0
060816098003,0
060816098001,0
060816099001,0
060816100002,0
060816100001,0
060816100003,0
060816101001,0
060816106012,0
060816135023,0
060816135021,0
060816135024,0
060816135022,0
060816138001,1
060816136002,0
060816102032,0
060816136003,0
060816003002,0
060816138002,0
060816005003,0
060816005001,0
060816009002,0
060816012002,0
060816010001,0
060816048002,0
060816048003,0
060816048001,0
060816049002,0
060816029002,0
060816030001,0
060816027003,0
060816109004,0
060816117004,1
060816120004,1
060816121003,1
060816121004,0
060816121005,1
060816125002,0
060816126004,0
060816137003,0
060650422131,0
060650422133,0
060650422102,0
060650422063,0
060650422121,0
060650422082,0
060650425102,0
060650430031,0
060650437031,1
060650430032,0
060650432161,0
060650406051,0
060650433132,0
060650433073,0
060650406111,0
060650406112,0
060650406131,0
060650406132,0
060650406133,0
060650406151,0
060650406152,0
060650406153,0
060650406161,0
060650406162,0
060650443002,0
060650441011,0
060650406042,0
060650425083,0
060650425051,0
060650425061,0
060816113002,0
060816113001,0
060816113003,0
060816113004,0
060816117003,0
060816129002,0
060816119004,1
060816102031,0
060816102011,0
060816103031,1
060816103032,1
060816103042,1
060816103041,1
060816012001,0
060816016012,0
060816012003,0
060816013002,0
060816013003,0
060816013001,0
060816010004,0
060816030002,0
060816030003,0
060816031001,0
060816032003,0
060816032002,0
060816032001,0
060816033001,0
060816033002,0
060816137004,0
060816137005,0
060816140001,0
060819843001,0
060819901000,1
060650419094,0
060650414102,0
060650414032,0
060650302004,0
060650422101,0
060650408072,0
060650414112,0
060650433061,0
060650437012,1
060650435052,0
060650439003,0
060650440001,0
060650405013,0
060650408092,0
060650408121,0
060650408131,0
060650408132,0
060650408141,0
060650408142,0
060650408151,0
060650464033,0
060650464041,0
060650464052,0
060650424011,0
060650464042,0
060650427112,0
060650430052,0
060650430051,0
060650414093,0
060816128002,0
060816129003,0
060816132005,0
060816132002,0
060816132004,0
060816132003,0
060816135011,0
060816096031,0
060816096034,0
060816005004,0
060816096021,0
060816134003,0
060816121001,0
060816104001,0
060816107001,0
060816108001,0
060816109003,0
060816109001,0
060816109002,0
060816110004,0
060816110001,0
060816110003,0
060816110002,0
060816016011,0
060816018001,0
060816018002,0
060816020001,0
060816024001,0
060816028001,0
060816025001,0
060816037002,0
060816037001,0
060816039003,0
060816039001,0
060816039004,0
060816039005,0
060650406041,0
060650414061,0
060650414031,0
060650409032,0
060650315025,0
060650412032,0
060650412021,0
060650403012,0
060650404021,0
060650402041,1
060650403022,0
060650402042,1
060650408152,0
060650408161,0
060650408212,0
060650410043,0
060650411011,0
060650411021,0
060650414092,0
060650419091,0
060650418101,0
060650317012,0
060650419061,0
060133200031,0
060133551071,0
060133132061,0
060133270005,1
060133362011,0
060133200011,1
060133160001,1
060133180001,0
060133342003,0
060133211031,0
060133020072,0
060133240021,0
060133511032,0
060133300004,0
060133331012,0
060133331011,0
060133362012,0
060133381023,0
060133461011,0
060133452034,0
060133462031,0
060133451143,0
060133551123,0
060133522021,0
060133540011,0
060133592021,0
060133551133,0
060133592042,0
060133620003,0
060133770004,0
060133790004,0
060133382044,0
060133362022,0
060133462041,0
060133591051,1
060133591031,1
060133560023,0
060710027052,0
060710042012,1
060710027062,0
060710027063,0
060710033022,0
060710035091,0
060133592043,0
060133591033,0
060133592032,0
060133592031,0
060133132033,0
060133660011,0
060133660012,0
060133141021,1
060133141022,0
060133660013,0
060133430012,0
060133430022,0
060133430021,0
060133430032,0
060133451051,0
060133451083,0
060133451151,0
060133452021,0
060133430031,0
060133451113,0
060133462013,0
060133170002,0
060133170001,0
060133180003,0
060133200012,0
060133530012,0
060133211013,0
060133211014,0
060133211012,0
060133820001,0
060133820003,0
060133830001,0
060133830003,0
060133840002,0
060133840003,0
060710020362,0
060710112043,0
060710020273,0
060710001174,0
060710112051,0
060710020192,0
060710020293,0
060710036092,0
060710036122,0
060710041042,1
060710042014,1
060710046031,1
060710046044,1
060710057012,0
060710124001,1
060133551171,0
060133551161,0
060133551142,0
060133553045,0
060133462042,0
060133462043,0
060133922001,0
060133591041,0
060133580005,0
060133020054,0
060133551112,0
060133551141,0
060133650023,1
060133040021,1
060133381013,0
060133901002,0
060133923001,0
060133902002,0
060133132042,0
060133031031,1
060133020082,0
060133840004,0
060133840001,0
060133851001,0
060133851002,0
060133860002,0
060133852002,0
060133880002,0
060133020051,0
060133020062,0
060133020052,0
060133040011,0
060133032052,0
060133020101,0
060133020102,0
060133020053,0
060133031021,0
060133020091,0
060133020092,0
060133032011,0
060133031032,0
060133031022,0
060133032042,0
060133040042,1
060133451162,0
060133451161,0
060133610002,0
060133553042,0
060133553044,0
060133451082,0
060133451122,0
060133200042,0
060133131014,0
060133551081,0
060133240023,0
060133240022,0
060133452023,0
060133452022,0
060133390012,0
060133390011,0
060133390022,0
060133390023,0
060133470001,0
060133551083,0
060133551082,0
060133020104,0
060133260001,0
060133362013,0
060133362021,0
060133361024,0
060133032012,0
060133240014,0
060133240013,0
060133240012,0
060133361012,0
060133361013,0
060133511013,0
060133511022,0
060133511023,0
060133452031,0
060133461022,0
060133462011,0
060133212003,0
060133451132,0
060133451084,0
060133551121,0
060133551122,0
060133800002,0
060133522012,0
060133610003,0
060133601021,0
060133601022,0
060133551132,0
060133551131,0
060133032022,0
060133032024,0
060133630003,0
060133072022,0
060133551093,0
060133551092,0
060133690012,0
060133780001,1
060133382043,0
060133382042,0
060710097114,0
060710013101,0
060710036032,0
060710010013,0
060710031023,0
060710040011,0
060710079041,0
060710125001,1
060710111021,0
060710103001,1
060710104241,0
060710125003,1
060710071072,0
060710073062,0
060133511021,0
060133922003,0
060133760002,0
060133382041,0
060133080011,0
060133040033,1
060133050005,0
060133072041,0
060133451131,0
060133090001,1
060133852001,0
060133860001,0
060133860004,0
060133860003,0
060133870001,0
060133870002,0
060133870003,0
060133880001,0
060133032051,0
060133020081,1
060133040052,1
060133020061,1
060133080021,0
060133080022,0
060133690014,0
060133551101,0
060133032043,0
060133032031,0
060133551111,0
060133551102,0
060133040041,1
060133040051,1
060133040031,1
060133451121,0
060133551151,0
060133551143,0
060133072023,0
060133331021,0
060133552001,0
060133132031,0
060133552002,0
060133141044,0
060133141043,0
060133141031,0
060133560022,0
060133190006,0
060133383021,0
060133212002,1
060133220003,0
060133470003,0
060133390021,0
060133240011,0
060133601013,0
060133630004,0
060133511012,0
060133452041,0
060133452042,0
060133382031,0
060133400012,0
060133400024,0
060133361023,0
060133511011,0
060133381012,0
060133381022,0
060133032013,0
060133382033,0
060133390024,0
060133522013,0
060133511031,0
060133132032,0
060133601012,0
060133072021,0
060133922004,0
060133922002,1
060133671003,0
060133650032,0
060133650033,0
060133551091,0
060133032021,0
060133032023,0
060133910002,0
060133020103,0
060133200043,0
060133362023,0
060710114012,0
060710114014,0
060710114013,0
060710074035,0
060710074042,0
060710074101,0
060710087034,0
060710091173,0
060710120023,0
060710120024,0
060710044043,0
060710002032,0
060710092013,0
060710073033,0
060710076041,1
060710079043,1
060710086012,1
060710086013,1
060710084032,0
060710111022,0
060710121041,0
060710091172,1
060710091164,0
060710091161,0
060133592035,0
060133592034,0
060133591032,0
060133592041,0
060133451152,0
060133050003,1
060133050001,0
060133050002,0
060133060032,0
060133060031,0
060133060041,0
060133060033,0
060133521011,0
060133480003,0
060133512002,0
060133521024,0
060133521021,0
060133530011,0
060133470002,0
060133553011,0
060133540021,0
060133553023,0
060133553014,0
060133553061,0
060133553041,0
060133553063,0
060133211011,0
060133211024,0
060133211033,0
060133212001,1
060133220004,0
060133500003,0
060133521023,0
060710087083,0
060710091102,0
060710091101,0
060710076032,0
060710074091,0
060710111014,1
060710109025,0
060710110022,0
060710109022,0
060710091083,1
060710091191,0
060710091193,0
060710100091,0
060710091192,0
060710091094,0
060710021032,1
060710001095,0
060710003014,0
060710100123,0
060710100152,0
060710004014,0
060710001111,0
060710251002,1
060710251001,1
060710104201,1
060710104192,1
060710112032,0
060710109011,0
060710109013,0
060710110012,0
060710112041,0
060710112052,0
060710112061,0
060710112062,0
060710114041,0
060710114042,0
060710120011,0
060710120013,0
060133910001,0
060133920003,0
060133920002,0
060133920001,0
060133591023,0
060133060021,0
060133071011,0
060133071013,0
060133071012,0
060133071021,0
060133071023,0
060133553062,0
060133342002,0
060133461012,0
060133461021,0
060133462012,0
060133462014,0
060133553013,0
060133553012,0
060133521022,0
060133522011,0
060133530024,0
060133530023,0
060133540022,0
060133220001,0
060133220002,0
060133220005,0
060710021051,1
060710081001,0
060710082004,0
060710081002,0
060710045103,1
060710045102,1
060710001071,0
060710008173,0
060710002012,0
060710017023,0
060710003041,0
060710003042,0
060710003034,0
060710120021,1
060710120022,1
060710108024,0
060710121012,1
060710022042,0
060710049001,0
060710003033,0
060710028012,0
060710029023,0
060133592023,0
060133640023,0
060133640021,0
060133650031,0
060133690011,0
060133690021,0
060133071022,0
060133071024,0
060133072012,0
060133072011,0
060133072042,0
060133072043,0
060133072052,0
060133553043,0
060133461023,0
060133553065,0
060133553064,0
060133270004,1
060133270003,1
060133270002,0
060133270001,1
060133280002,0
060133230003,0
060133230004,0
060133230002,0
060133230001,0
060133250004,0
060133250002,0
060710099081,0
060710099062,0
060710099111,0
060710099082,0
060710038043,0
060710038042,1
060710003043,0
060710019054,0
060710017031,0
060710018031,1
060710009031,0
060710014002,0
060710011011,0
060710018061,0
060710033012,0
060710034013,0
060710034033,0
060710047001,0
060710047004,1
060710054003,0
060710056003,0
060710056004,0
060710056005,0
060133671002,0
060133671004,0
060133680021,0
060133680011,0
060133680022,0
060133680012,0
060133700001,0
060133710006,0
060133072051,0
060133072054,0
060133080014,0
060133080013,0
060133280001,0
060133290004,0
060133290003,0
060133310002,0
060133310005,0
060133310001,0
060133310003,0
060133250005,0
060133250001,0
060133250003,0
060133260002,0
060133451014,0
060710008193,0
060710035101,0
060710035102,0
060710020382,1
060710087064,1
060710020282,0
060710087042,0
060710013091,0
060710015032,0
060710015011,0
060710018132,0
060710018131,0
060710031021,0
060710026011,0
060710065002,0
060710071042,0
060710071061,0
060710071091,0
060710072001,0
060710076012,0
060133710003,0
060133710005,0
060133710004,0
060133710001,0
060133710002,0
060133720007,0
060133720006,0
060133720002,0
060133720001,0
060133720005,0
060133720004,0
060133720003,0
060133080012,0
060133100002,0
060133100001,0
060133110002,0
060133110003,0
060133110001,0
060133120001,0
060133310004,0
060133320007,0
060133320001,0
060133320002,0
060133320005,0
060133340011,0
060133451011,0
060133451012,0
060133451013,0
060133451023,0
060133451022,0
060133451021,0
060710086014,1
060710026074,0
060710115002,0
060710087093,0
060710087103,0
060710087101,0
060710087091,0
060710114033,0
060710025013,0
060710035071,0
060710026012,0
060710040031,0
060710040032,0
060710041031,1
060710029024,0
060710079042,1
060710080025,1
060710083013,0
060710084031,0
060710084041,1
060710084042,0
060710086011,1
060710086022,1
060133730003,0
060133730002,0
060133730001,0
060133740004,0
060133740001,0
060133740003,0
060133740002,0
060133750003,0
060133750001,0
060133750002,0
060133131012,0
060133131013,0
060133131011,0
060133131022,0
060133131021,0
060133131032,0
060133320003,0
060133320004,0
060133331013,0
060133331022,0
060133331023,0
060133332005,0
060133451033,0
060133451031,0
060133451032,0
060133451081,0
060133451112,0
060133451111,0
060710114031,0
060710114032,0
060710089011,0
060710116003,1
060710087065,1
060710091162,0
060710091163,0
060719802001,1
060710111011,0
060710111012,0
060710001163,0
060710034014,0
060710032003,0
060710032002,0
060710034052,0
060710036091,0
060710066011,0
060710049002,1
060710087054,1
060710087082,0
060710087092,0
060710087094,0
060710087102,0
060710091071,1
060710091081,0
060710091082,0
060710091091,1
060710091092,0
060710091093,0
060710092011,0
060710092022,0
060710094001,1
060710099042,0
060710099121,0
060133760001,0
060133760004,0
060133760003,0
060133770005,0
060133770003,0
060133770002,0
060133770001,0
060133780002,0
060133790003,0
060133131033,0
060133132063,0
060133132062,0
060133361022,0
060133132041,0
060133132043,0
060133332001,0
060133332004,0
060133332003,0
060133332002,0
060133340012,0
060133340041,0
060133373001,0
060133373006,0
060133383011,0
060133400011,0
060133400013,0
060710020182,1
060710110011,0
060710091183,0
060710091182,0
060710099052,1
060710099051,0
060710099053,0
060710043013,0
060710061007,1
060710045091,1
060710045092,1
060710045072,1
060710048001,1
060710049004,1
060710099122,0
060710099123,0
060710099131,1
060710099132,0
060710100131,0
060710100132,0
060710100201,0
060710100211,0
060133790002,0
060133790001,0
060133800001,0
060133800003,0
060133810005,0
060133810004,0
060133141023,0
060133340061,0
060133340044,0
060133361011,0
060133361021,0
060133142003,0
060133340042,0
060133340043,0
060133340062,0
060133340063,0
060133350003,0
060133350002,0
060133400014,0
060133400022,0
060133430013,0
060133383012,0
060133553021,0
060710099041,0
060710099112,0
060710099043,0
060710001164,0
060710019032,1
060710099101,0
060719401002,0
060719401001,0
060710104132,0
060710048002,1
060710072002,1
060710062041,1
060710062031,0
060710063021,0
060710074071,0
060710076013,1
060710065003,0
060710100232,0
060710100251,0
060710100252,0
060710016001,0
060710121013,1
060710116001,0
060710103002,1
060710103003,0
060710104191,1
060710104193,0
060710104202,0
060133810001,0
060133810003,0
060133810002,0
060133820002,0
060133820004,0
060133830002,0
060133560011,0
060133142002,0
060133142001,0
060133180002,0
060133150001,1
060133190004,0
060133190002,0
060133190003,0
060133350001,0
060133371002,0
060133371001,0
060133372001,0
060133372003,0
060133372002,0
060133372004,0
060133372005,0
060133372006,0
060133373003,0
060133553022,0
060133150002,0
060133010001,1
060133551072,0
060133031033,0
060133031034,0
060133050004,0
060133010003,1
060710104131,0
060710104134,0
060710095005,1
060710104114,0
060710104113,0
060710118002,1
060710066031,0
060710071043,0
060710083023,0
060710071064,0
060710072003,0
060710083014,0
060710074072,0
060710079013,1
060710104203,1
060710104211,1
060710104221,1
060710108033,0
060710108041,0
060710108042,0
060710104133,0
060133580002,1
060133580004,1
060133580001,1
060133580003,1
060133660023,0
060133660021,0
060133660022,0
060133190001,0
060133190005,0
060133560024,0
060133200041,1
060133211023,0
060133211021,0
060133211022,0
060133211032,0
060133373005,0
060133373004,0
060133373002,0
060133381011,0
060133382011,0
060133382012,0
060133451052,0
060133451053,0
060133010002,1
060133032041,0
060133040032,1
060133020071,0
060133570002,0
060133560012,0
060710099061,0
060710104242,0
060710121042,0
060710121011,0
060710121032,0
060710104233,0
060710104231,0
060710104163,0
060710108031,0
060710108034,0
060710108043,0
060710100261,0
060710091181,0
060710104171,0
060710104173,0
060710104172,0
060710079031,1
060710085005,1
060710086021,1
060710117001,1
060710091072,1
060710099102,0
060710094002,1
060710097124,0
060710104102,0
060710100104,0
060710100161,0
060710104161,1
060133891001,0
060133891002,0
060133892001,0
060133892002,0
060133680014,0
060133680013,0
060133690013,0
060133640022,0
060133141032,0
060133141033,1
060133381021,0
060133383023,0
060133382032,0
060133383022,0
060133430011,0
060133400026,0
060133400021,0
060133451054,0
060133290002,0
060133290001,0
060133300001,0
060133300002,0
060133300003,0
060133310006,0
060133560013,0
060133592022,0
060133592033,0
060133602003,0
060133650021,1
060133591021,0
060133650022,1
060133591022,0
060133671001,0
060710104153,1
060710100203,0
060710100202,0
060710100262,0
060710089013,0
060710114034,0
060710114011,0
060710111013,0
060710100212,0
060710109012,0
060710120012,0
060710013051,0
060710100133,0
060710001181,0
060710001134,0
060710001132,1
060133901003,0
060133901001,0
060133902001,0
060133601011,0
060133601023,0
060133602001,0
060133141041,0
060133141042,0
060133060042,0
060133060022,1
060133400025,0
060133400023,0
060133410003,0
060133410002,0
060133320006,0
060133451144,0
060133451141,0
060133452032,0
060133452033,0
060133672001,0
060133672002,0
060133672003,0
060133690022,0
060710026044,0
060710250001,0
060710046033,1
060710104122,0
060710044032,0
060710111023,0
060710104212,1
060710104222,1
060710107002,1
060710108032,0
060710008242,0
060710004033,0
060710008042,0
060710008152,0
060710008162,0
060710109021,0
060710016002,0
060710008263,0
060133602002,0
060133610001,0
060133630002,0
060133630001,0
060139900000,0
060133072053,0
060133090002,1
060133100003,1
060133131031,0
060133132051,0
060133451142,0
060133560021,0
060133410001,0
060133342005,0
060133342004,0
060133342001,0
060133430014,0
060133490002,0
060133462032,0
060133500004,0
060133480001,0
060133480002,0
060133490003,0
060133490001,0
060133500002,0
060133500001,0
060133512001,0
060133512003,0
060133521012,0
060133530022,0
060133530021,0
060133540024,0
060133540023,0
060133690023,0
060133570001,0
060133570003,0
060133620001,0
060133620002,0
060133700002,0
060133700003,0
060710020372,1
060710006062,0
060710005033,0
060710110013,0
060710021012,0
060710109015,0
060710112042,0
060710020313,0
060710036111,0
060710013111,1
060710011043,0
060710013122,1
060710023012,0
060710112031,0
060710033011,0
060710035072,0
060710034042,0
061110059092,0
061110059112,0
061110059064,0
061110059061,0
061110061001,0
061110062002,0
061110062001,0
061110085001,0
061110037001,0
061110037002,0
061110039002,0
061110039001,0
061110040004,0
061110040001,0
061110040003,0
061110040002,0
061110041013,0
061110042001,0
061110042002,0
061110044001,0
061110052033,0
061110059072,0
061110059073,0
061110059071,0
061110061002,0
061110063011,0
061110063022,0
061110063021,0
061110045031,0
061110053051,1
061110053052,0
061110004004,1
061110004003,1
061110004002,0
061110008001,1
061110006004,1
061110006002,1
061110008002,1
061110008003,0
061110006001,1
061110006003,1
061110028005,0
061110075051,0
061110077001,0
061110079042,0
061110080051,0
061110083062,0
061110083043,0
061110084021,0
061110066001,0
061110066003,0
061110066002,0
061110069002,0
061110067002,0
061110067001,0
061110085002,0
061110002002,0
061110083061,0
061110083051,0
061110075052,0
061110074031,0
061110077003,0
061110077002,0
061110078002,1
061110078001,0
061110079011,0
061110079013,0
061110079012,0
061110079043,0
061110079044,0
061110079045,0
061110074021,0
061110009022,0
061110060001,0
061110060002,0
061110060003,0
061110055031,0
061110059012,0
061110059011,0
061110059014,0
061110053031,1
061110053041,1
061110052031,0
